"Created","accx","accy","accz","gyrox","gyroy","gyroz","magnetx","magnety","magnetz","lon","lat","error","speed","altitude","mode","pressure"
"2019-07-28 09:06:50.508","7.6569076","-14.231277","5.832903","0.49962866","0.008678675","-2.5465524","5.7335663","38.775986","20.011269","-81.1985362","28.5963131","3.12","1.558","-7.36724853515625","on_foot",
"2019-07-28 09:06:51.008","6.5693603","-15.467344","3.0757072","-1.0264678","-0.10440435","2.4452724","-29.599522","24.639465","23.490227","-81.1985225","28.5963216","3.075","1.56","-7.845184326171875","on_foot",
"2019-07-28 09:06:51.509","7.065224","-12.760453","6.8447533","0.41011986","0.21659152","-0.727615","1.7787232","38.085632","22.186035","-81.1985225","28.5963216","3.075","1.56","-7.845184326171875","on_foot",
"2019-07-28 09:06:52.009","6.2411795","-16.382418","5.284817","-0.89852977","-0.06805766","1.125917","-30.812218","26.528763","18.731552","-81.1985084","28.5963287","3.036","1.582","-7.798187255859375","on_foot",
"2019-07-28 09:06:52.509","5.1368637","-15.721265","4.1301966","-0.5571926","-0.08437745","2.5880709","7.0207834","32.451218","27.199127","-81.1985084","28.5963287","3.036","1.582","-7.798187255859375","on_foot",
"2019-07-28 09:06:53.009","1.093296","-15.4793215","-0.9209093","0.1781587","-0.1895883","-1.04011","-25.276123","30.14244","18.115479","-81.1984922","28.5963354","3.123","1.608","-7.186004638671875","on_foot",
"2019-07-28 09:06:53.509","5.9153943","-14.801401","1.2594553","-1.0072665","-0.15183008","3.9780536","9.078058","31.745209","26.727768","-81.1984922","28.5963354","3.123","1.608","-7.186004638671875","on_foot",
"2019-07-28 09:06:54.009","3.807373","-8.2353945","0.11345835","-0.10195238","-0.18857618","-2.7707102","-23.128212","27.11316","19.176804","-81.1984773","28.5963419","3.03","1.6299999","-7.671234130859375","on_foot",
"2019-07-28 09:06:54.509","10.5530405","-7.440095","2.2305825","-1.1567763","-0.4364203","5.219432","4.8068542","30.98909","27.80162","-81.1984773","28.5963419","3.03","1.6299999","-7.671234130859375","on_foot",
"2019-07-28 09:06:55.010","-4.9864283","-9.138491","2.5817597","1.0327396","-0.07526424","-4.8038187","-13.335358","28.249466","24.497177","-81.1984625","28.5963487","3.0","1.6520001","-7.64874267578125","on_foot",
"2019-07-28 09:06:55.510","12.443072","-5.7896104","0.9188183","-0.11777154","-0.16157193","3.404116","20.192396","32.45685","15.293541","-81.1984625","28.5963487","3.0","1.6520001","-7.64874267578125","on_foot",
"2019-07-28 09:06:56.012","-6.4261107","-9.428343","3.8000998","0.6601105","-0.37109864","-4.8522086","-5.4302783","38.15091","9.41626","-81.1984472","28.5963562","3.0","1.6779999","-7.3414306640625","on_foot",
"2019-07-28 09:06:56.512","10.874035","-9.315756","0.5149406","-1.154992","0.051603414","2.8137736","20.258848","26.257202","24.096985","-81.1984472","28.5963562","3.0","1.6779999","-7.3414306640625","on_foot",
"2019-07-28 09:06:57.013","-6.2919645","-8.774378","2.2425597","1.5208437","0.36741123","-5.4106736","-4.8591604","34.42572","22.84172","-81.1984312","28.5963642","3.038","1.698","-7.7442626953125","on_foot",
"2019-07-28 09:06:57.512","12.519728","-7.7371345","4.5326376","-1.1054039","0.12369485","4.543282","9.952907","33.51178","24.257828","-81.1984312","28.5963642","3.038","1.698","-7.7442626953125","on_foot",
"2019-07-28 09:06:58.013","-7.3747206","-9.814014","0.952355","1.3977789","0.01676922","-5.090535","-4.566126","35.36084","23.055092","-81.1984158","28.5963727","3.043","1.7080002","-7.847503662109375","on_foot",
"2019-07-28 09:06:58.514","15.099659","-10.238014","6.40111","-1.152675","-0.114540435","5.4199677","7.04271","35.587067","15.989487","-81.1984158","28.5963727","3.043","1.7080002","-7.847503662109375","on_foot",
"2019-07-28 09:06:59.013","-2.2483966","-11.186625","2.4212623","0.94075406","0.35656708","-3.7441752","0.83752584","38.4673","16.76062","-81.1984025","28.5963829","3.019","1.716","-7.641876220703125","on_foot",
"2019-07-28 09:06:59.513","9.645154","-15.19905","3.7181745","0.4513988","-0.054470252","4.553109","-10.620816","34.258896","8.564972","-81.1984025","28.5963829","3.019","1.716","-7.641876220703125","on_foot",
"2019-07-28 09:07:00.015","-0.5452113","-13.804882","2.584634","0.14241911","0.54265785","-2.289318","1.6318655","32.716705","17.683357","-81.1983911","28.5963935","3.0","1.7260001","-7.0986328125","on_foot",
"2019-07-28 09:07:00.515","6.7130885","-17.038778","5.635995","-0.14347103","0.14494717","5.197274","-10.029536","35.542816","14.454636","-81.1983911","28.5963935","3.0","1.7260001","-7.0986328125","on_foot",
"2019-07-28 09:07:01.015","-0.14516643","-13.936633","3.8264499","0.6138514","0.19372556","-2.5543025","-0.15688324","33.258392","22.267883","-81.1983794","28.5964051","3.064","1.728","-7.1500244140625","on_foot",
"2019-07-28 09:07:01.515","7.84615","-15.127187","3.8825042","-0.6260087","0.008689213","4.4309497","-11.318636","35.93358","15.263443","-81.1983794","28.5964051","3.064","1.728","-7.1500244140625","on_foot",
"2019-07-28 09:07:02.015","-0.75601345","-15.879366","3.8216586","0.39041245","-0.1731194","-4.706374","10.88136","32.967834","23.662666","-81.1983672","28.5964155","3.035","1.734","-7.2562255859375","on_foot",
"2019-07-28 09:07:02.516","7.997065","-15.381107","3.2630334","-0.5712809","-0.20485358","3.5301368","-5.3498535","37.020035","15.999809","-81.1983672","28.5964155","3.035","1.734","-7.2562255859375","on_foot",
"2019-07-28 09:07:03.016","-1.5225666","-24.08388","7.8637896","0.82826245","0.40440798","-5.381379","10.679235","33.99051","22.964577","-81.1983544","28.5964245","3.0","1.742","-6.7933349609375","on_foot",
"2019-07-28 09:07:03.517","14.749919","-12.511323","3.8801086","-2.6173592","0.17559478","3.4935184","-16.41533","31.042984","22.81018","-81.1983544","28.5964245","3.0","1.742","-6.7933349609375","on_foot",
"2019-07-28 09:07:04.017","1.9532727","-17.817308","3.8575912","1.6782362","-0.13479634","-5.334693","-3.2156096","31.596436","27.310837","-81.1983412","28.5964322","3.0","1.7440001","-7.492218017578125","on_foot",
"2019-07-28 09:07:04.518","12.835932","-16.339298","0.5997406","-1.6983563","-0.18902358","3.2154315","-19.931862","29.124756","19.51757","-81.1983412","28.5964322","3.0","1.7440001","-7.492218017578125","on_foot",
"2019-07-28 09:07:05.018","2.916255","-21.115883","5.578024","1.213009","-0.23029724","-3.9740052","5.2877083","32.05243","27.493828","-81.1983268","28.5964396","3.0","1.7299999","-7.283935546875","on_foot",
"2019-07-28 09:07:05.519","14.062417","-21.60456","2.6191287","-1.2642614","-0.3837698","1.1796329","-21.451698","30.29271","18.15876","-81.1983268","28.5964396","3.0","1.7299999","-7.283935546875","on_foot",
"2019-07-28 09:07:06.019","5.16561","-18.698845","3.5126426","0.76743585","0.21211724","-2.683652","2.7694473","31.682007","27.290932","-81.1983119","28.5964472","3.015","1.7220001","-7.41424560546875","on_foot",
"2019-07-28 09:07:06.520","6.916704","-15.546395","-1.179621","-0.30278113","-0.22739443","1.5960444","-5.547029","34.261215","21.443481","-81.1983119","28.5964472","3.015","1.7220001","-7.41424560546875","on_foot",
"2019-07-28 09:07:07.020","5.259033","-17.4508","4.1699615","0.28612313","0.33144826","-2.8940947","9.513861","32.454346","23.12178","-81.1982988","28.5964539","3.002","1.5619999","-8.00274658203125","on_foot",
"2019-07-28 09:07:07.522","7.477246","-14.602576","-1.3319733","0.6621345","-0.07912044","4.733698","-14.903","32.530212","20.14238","-81.1982988","28.5964539","3.002","1.5619999","-8.00274658203125","on_foot",
"2019-07-28 09:07:08.022","4.367915","-16.880676","5.449626","0.59369135","0.09409149","-1.8448633","4.4603467","34.985","23.726646","-81.1982844","28.5964612","3.135","1.548","-8.3050537109375","on_foot",
"2019-07-28 09:07:08.522","6.1669197","-11.969945","-2.3179522","0.55930996","-0.2182544","3.1527672","-12.901193","36.338165","18.063217","-81.1982844","28.5964612","3.135","1.548","-8.3050537109375","on_foot",
"2019-07-28 09:07:09.024","4.909293","-13.184453","4.9810705","-0.49737823","-0.20451789","-0.7009034","14.903204","36.126907","19.946228","-81.1982703","28.5964691","3.053","1.54","-7.85089111328125","on_foot",
"2019-07-28 09:07:09.523","6.475936","-11.821425","-0.09542737","0.19136794","-0.17896214","2.141326","-17.113478","36.790115","19.387207","-81.1982703","28.5964691","3.053","1.54","-7.85089111328125","on_foot",
"2019-07-28 09:07:10.025","6.353767","-14.614553","4.4392138","-0.4737827","0.18532069","0.16776572","21.78857","32.821106","19.021545","-81.1982574","28.5964768","3.0","1.482","-7.911590576171875","on_foot",
"2019-07-28 09:07:10.525","4.6074634","-14.480408","4.559945","-1.035576","0.3890949","0.93241185","-22.937576","35.692703","11.559341","-81.1982574","28.5964768","3.0","1.482","-7.911590576171875","on_foot",
"2019-07-28 09:07:11.025","5.5944","-14.094735","4.6830735","-0.50315726","-0.07616963","1.6177225","23.535543","33.506317","18.586777","-81.1982454","28.5964853","3.016","1.378","-8.982177734375","on_foot",
"2019-07-28 09:07:11.527","1.6250924","-18.164652","5.1046777","-0.23468418","-0.2873847","0.1684581","-23.71084","36.575394","10.492897","-81.1982454","28.5964853","3.016","1.378","-8.982177734375","on_foot",
"2019-07-28 09:07:12.028","3.2468314","-15.16791","8.948942","-0.017343812","0.16506465","2.9893026","24.846094","32.612778","20.522911","-81.1982351","28.5964944","3.0","1.464","-9.17681884765625","on_foot",
"2019-07-28 09:07:12.531","-0.26973128","-22.193848","8.3036","0.06968825","-0.16461319","-1.1321487","-26.114647","35.90999","10.704727","-81.1982351","28.5964944","3.0","1.464","-9.17681884765625","on_foot",
"2019-07-28 09:07:13.031","5.580027","-20.828424","4.930766","0.14753233","-0.040445972","-2.5028765","24.431921","31.531754","22.625397","-81.1982245","28.5965049","3.0","1.466","-8.9635009765625","on_foot",
"2019-07-28 09:07:13.534","2.9210463","-17.95385","1.2977831","-0.34328786","-0.023865283","-2.799472","-31.321653","19.165344","29.130417","-81.1982245","28.5965049","3.0","1.466","-8.9635009765625","on_foot",
"2019-07-28 09:07:14.035","4.0205708","-15.498486","3.7780614","-0.080726996","0.102384426","-1.1738806","19.99355","36.459534","16.401398","-81.1982127","28.5965166","3.0","1.47","-8.56134033203125","on_foot",
"2019-07-28 09:07:14.537","1.7161204","-16.09496","5.259425","0.7079941","0.15736274","-3.2222753","-24.811836","35.473663","14.494186","-81.1982127","28.5965166","3.0","1.47","-8.56134033203125","on_foot",
"2019-07-28 09:07:15.038","5.5944","-13.431188","3.6419983","0.8093007","-0.038762927","-0.19325212","21.563818","36.90706","16.30056","-81.1982004","28.5965284","3.0","1.5380001","-8.493499755859375","on_foot",
"2019-07-28 09:07:15.538","-0.4374148","-17.206463","4.0449176","0.29517788","-0.07637205","-3.5514417","-23.566776","35.281357","11.925789","-81.1982004","28.5965284","3.0","1.5380001","-8.493499755859375","on_foot",
"2019-07-28 09:07:16.039","3.651667","-14.466035","4.968135","0.73153645","0.14194295","0.77557844","22.54863","34.766052","16.975723","-81.1981862","28.5965431","3.188","1.6560001","-8.528350830078125","on_foot",
"2019-07-28 09:07:16.540","3.1102886","-19.860653","3.4613793","1.2831566","0.18837789","-3.9334722","-28.23537","32.27655","5.385887","-81.1981862","28.5965431","3.188","1.6560001","-8.528350830078125","on_foot",
"2019-07-28 09:07:17.040","6.281903","-16.039864","6.3699694","-0.2533263","-0.0074867248","0.940641","14.863832","36.788315","12.669479","-81.1981729","28.5965563","3.117","1.734","-9.665008544921875","on_foot",
"2019-07-28 09:07:17.540","0.5207766","-15.275705","1.5296652","2.553803","0.51993585","-4.0199456","-36.493694","24.019592","0.074790955","-81.1981729","28.5965563","3.117","1.734","-9.665008544921875","on_foot",
"2019-07-28 09:07:18.042","9.633177","-14.377401","-0.6368054","0.44274354","-0.010959578","2.5884438","14.20106","36.845764","13.356049","-81.1981572","28.5965707","3.0","1.7540001","-9.51641845703125","on_foot",
"2019-07-28 09:07:18.543","-0.85662353","-13.97017","-0.65261567","0.14750569","-0.042800326","0.4414318","-32.211594","27.080383","9.597031","-81.1981572","28.5965707","3.0","1.7540001","-9.51641845703125","on_foot",
"2019-07-28 09:07:19.042","4.6697454","-15.86739","5.3020644","0.020286638","-0.10291839","3.577834","20.002556","33.332886","13.496376","-81.1981454","28.5965816","3.124","1.768","-9.494171142578125","on_foot",
"2019-07-28 09:07:19.543","-2.3873343","-14.375007","4.4856853","-0.24429817","-0.34813672","-0.15570161","-24.773783","35.09932","3.7995377","-81.1981454","28.5965816","3.124","1.768","-9.494171142578125","on_foot",
"2019-07-28 09:07:20.042","5.9273715","-14.890034","2.6100261","0.30101022","-0.10013278","1.5997463","20.038832","38.56636","3.316513","-81.1981333","28.5965922","3.055","1.782","-10.27294921875","on_foot",
"2019-07-28 09:07:20.543","0.82739794","-15.131977","3.1073275","-0.0042677037","-0.24900858","-0.4645748","-18.035585","38.312088","2.890564","-81.1981333","28.5965922","3.055","1.782","-10.27294921875","on_foot",
"2019-07-28 09:07:21.042","7.4844327","-16.284203","1.4961284","-0.48102632","-0.050038625","2.791696","23.696547","35.77893","0.091407776","-81.1981199","28.5966051","3.2","1.798","-9.859375","on_foot",
"2019-07-28 09:07:21.542","-0.85183257","-14.7726555","2.6205661","0.29453868","0.2933758","-1.3599552","-25.849638","33.152145","7.277527","-81.1981199","28.5966051","3.2","1.798","-9.859375","on_foot",
"2019-07-28 09:07:22.042","5.2566376","-13.464725","0.857494","-0.9872927","0.06783285","3.6861703","15.232663","36.66214","15.277199","-81.1981078","28.5966178","3.105","1.8119999","-9.2703857421875","on_foot",
"2019-07-28 09:07:22.541","-0.92369694","-14.985853","1.728969","0.21496348","0.10569203","-2.0942152","-22.00462","36.0045","8.705849","-81.1981078","28.5966178","3.105","1.8119999","-9.2703857421875","on_foot",
"2019-07-28 09:07:23.040","5.529722","-14.202532","0.56668293","-1.0111282","0.105015494","4.127616","14.072411","36.940247","13.650154","-81.1980958","28.5966304","3.039","1.824","-8.825408935546875","on_foot",
"2019-07-28 09:07:23.541","-3.9803276","-13.495866","0.842642","0.49102652","-0.124410234","-3.1852846","-18.426619","36.892","6.4539948","-81.1980958","28.5966304","3.039","1.824","-8.825408935546875","on_foot",
"2019-07-28 09:07:24.042","6.7490206","-11.864545","0.42534965","-0.9960813","-0.06632135","4.655241","10.904371","37.980286","12.861725","-81.1980834","28.596644","3.061","1.842","-8.9332275390625","on_foot",
"2019-07-28 09:07:24.543","-2.310679","-9.622376","0.88384426","0.5304945","0.04633038","-4.1737165","-19.192501","36.74037","9.125717","-81.1980834","28.596644","3.061","1.842","-8.9332275390625","on_foot",
"2019-07-28 09:07:25.043","8.092884","-10.151777","1.0601516","0.016957697","-0.1618861","1.277717","11.877039","38.877518","14.430176","-81.1980716","28.5966582","3.081","1.858","-9.03607177734375","on_foot",
"2019-07-28 09:07:25.542","-0.24817199","-10.954263","0.03392851","1.0307691","0.018814659","-4.4415236","-15.143121","37.19713","12.722305","-81.1980716","28.5966582","3.081","1.858","-9.03607177734375","on_foot",
"2019-07-28 09:07:26.043","9.12773","-8.673767","0.7243053","-0.03662503","-0.095285796","2.0004451","3.81118","40.077454","11.613205","-81.1980631","28.5966727","3.023","1.864","-9.266143798828125","on_foot",
"2019-07-28 09:07:26.543","5.6662645","-6.2806835","3.7785404","1.6806062","0.2893862","-4.5810194","-20.629606","35.649734","1.7043304","-81.1980631","28.5966727","3.023","1.864","-9.266143798828125","on_foot",
"2019-07-28 09:07:27.045","3.7738366","3.068869","10.625776","0.1613275","0.38851425","-0.57770574","-30.398743","11.84256","-29.348099","-81.1980566","28.5966887","3.082","1.868","-8.356170654296875","on_foot",
"2019-07-28 09:07:27.544","4.583508","3.14792","10.275079","0.5253014","0.8223108","0.38124445","-29.138758","1.3662415","-33.980087","-81.1980566","28.5966887","3.082","1.868","-8.356170654296875","on_foot",
"2019-07-28 09:07:28.045","2.2622895","3.8018856","11.125952","0.06257755","0.097974285","-0.44734418","-26.721151","0.85806274","-35.90291","-81.198047","28.5967061","3.083","1.8620001","-8.01904296875","on_foot",
"2019-07-28 09:07:28.547","3.3594189","3.1503153","10.018282","-0.2984935","0.1491389","0.12278495","-24.94366","0.41903687","-38.719803","-81.198047","28.5967061","3.083","1.8620001","-8.01904296875","on_foot",
"2019-07-28 09:07:29.047","2.094606","4.736122","9.93013","0.14593445","0.07547594","0.0793222","-24.68812","0.847641","-37.870056","-81.1980428","28.5967215","3.095","1.85","-8.325042724609375","on_foot",
"2019-07-28 09:07:29.549","2.0059733","3.6365976","9.772985","0.13640034","0.03139","0.16723306","-24.04974","0.49423218","-38.88817","-81.1980428","28.5967215","3.095","1.85","-8.325042724609375","on_foot",
"2019-07-28 09:07:30.052","1.9532727","4.1085067","11.759317","-0.21774651","-0.02601173","-0.045739762","-25.248991","0.12950134","-38.41945","-81.1980353","28.596738","3.265","1.834","-8.333892822265625","on_foot",
"2019-07-28 09:07:30.553","2.324572","4.189953","9.125728","0.29094344","-0.01621131","0.29429236","-24.82289","1.3002777","-37.691345","-81.1980353","28.596738","3.265","1.834","-8.333892822265625","on_foot",
"2019-07-28 09:07:31.052","1.6562334","4.8678737","8.858871","0.19475016","0.06774743","-0.054714594","-25.201405","1.1971588","-37.429123","-81.1980272","28.5967512","3.161","1.8180001","-8.719390869140625","on_foot",
"2019-07-28 09:07:31.553","2.0203462","5.435602","7.625679","0.14399032","0.10556428","0.25836635","-21.280827","-4.8467865","-38.482407","-81.1980272","28.5967512","3.161","1.8180001","-8.719390869140625","on_foot",
"2019-07-28 09:07:32.053","1.8430809","4.9038057","10.393415","-0.8552801","-0.05335172","-0.39498642","-25.360281","-3.681488","-35.61976","-81.1980189","28.5967632","3.111","1.8019998","-9.24346923828125","on_foot",
"2019-07-28 09:07:32.554","1.2729568","4.5037603","6.6282015","0.1394097","-0.02046172","0.23101571","-23.062475","-4.636566","-37.78367","-81.1980189","28.5967632","3.111","1.8019998","-9.24346923828125","on_foot",
"2019-07-28 09:07:33.053","0.16385031","4.666653","9.028471","-0.9925926","0.043539315","-0.4123236","-24.793549","-3.6973267","-37.16044","-81.1980109","28.5967751","3.083","1.7780001","-9.49755859375","on_foot",
"2019-07-28 09:07:33.552","3.0527973","3.8210492","2.2334569","0.55286515","-0.055764545","0.44814304","-23.322956","-4.9707336","-39.344887","-81.1980109","28.5967751","3.083","1.7780001","-9.49755859375","on_foot",
"2019-07-28 09:07:34.054","8.47137","-11.071641","5.33129","-3.5137782","-0.52217424","2.5260196","-34.651978","18.12326","-16.255363","-81.1980037","28.5967866","3.064","1.7479999","-9.779449462890625","on_foot",
"2019-07-28 09:07:34.554","4.312819","-11.989109","0.57386935","2.1236494","-0.6785922","-1.106529","-24.37907","33.57831","19.685753","-81.1980037","28.5967866","3.064","1.7479999","-9.779449462890625","on_foot",
"2019-07-28 09:07:35.053","9.982917","-12.420296","1.8468266","-0.7652387","-0.64450914","1.3079439","-32.85665","28.669601","3.5597534","-81.1979956","28.5967994","3.199","1.734","-9.7017822265625","on_foot",
"2019-07-28 09:07:35.557","3.127057","-14.703186","3.505935","0.034507915","-0.40905398","-2.2856963","11.338633","36.863358","20.579605","-81.1979956","28.5967994","3.199","1.734","-9.7017822265625","on_foot",
"2019-07-28 09:07:36.059","9.594849","-11.651346","0.20209107","-1.5773423","0.15883808","4.1350465","-28.402706","34.406036","1.6474533","-81.1979872","28.5968131","3.247","1.732","-10.0574951171875","on_foot",
"2019-07-28 09:07:36.559","4.0804577","-16.756113","3.195002","0.98275214","0.2824139","-0.2783401","-7.190578","35.45233","25.121284","-81.1979872","28.5968131","3.247","1.732","-10.0574951171875","on_foot",
"2019-07-28 09:07:37.059","8.722895","-12.4418545","0.3333633","-0.9751489","0.002798283","4.296966","-28.888912","32.273956","7.058052","-81.1979788","28.5968276","3.302","1.7459999","-9.9656982421875","on_foot",
"2019-07-28 09:07:37.563","3.7690458","-12.822736","3.3995757","0.115121715","0.08313513","-0.8441548","5.393667","35.17798","25.612617","-81.1979788","28.5968276","3.302","1.7459999","-9.9656982421875","on_foot",
"2019-07-28 09:07:38.063","7.340704","-10.233223","-1.5940387","-0.06400228","-0.12649804","3.585424","-23.750439","35.712128","3.3139267","-81.1979711","28.596843","3.0","1.768","-10.37213134765625","on_foot",
"2019-07-28 09:07:38.563","4.9356437","-13.24434","3.3473542","-0.4331428","0.06896713","-0.48494783","20.989445","32.0195","18.792725","-81.1979711","28.596843","3.0","1.768","-10.37213134765625","on_foot",
"2019-07-28 09:07:39.065","5.3141294","-9.902647","1.5109805","-1.4352627","0.36443394","1.874105","-27.181189","31.731781","2.6996918","-81.1979667","28.5968531","3.0","1.7880001","-10.569732666015625","on_foot",
"2019-07-28 09:07:39.566","6.4423995","-13.47191","4.849319","-0.06661226","0.2053422","0.58508253","16.979834","31.229996","21.69754","-81.1979667","28.5968531","3.0","1.7880001","-10.569732666015625","on_foot",
"2019-07-28 09:07:40.067","6.646015","-14.104317","4.1321135","-0.732109","-0.027055657","0.9642366","-28.952477","29.365616","4.259346","-81.1979607","28.5968661","3.184","1.7199999","-10.788360595703125","on_foot",
"2019-07-28 09:07:40.567","5.659078","-13.076656","4.73769","-0.108743384","-0.19148442","2.3203967","23.655445","27.557175","16.919472","-81.1979607","28.5968661","3.184","1.7199999","-10.788360595703125","on_foot",
"2019-07-28 09:07:41.067","3.7498817","-14.516339","3.5365975","0.106945835","-0.109246016","-1.0091375","-18.563328","32.07469","3.176117","-81.1979555","28.5968765","3.036","1.64","-11.15399169921875","on_foot",
"2019-07-28 09:07:41.567","5.865089","-10.99259","3.5054557","0.585329","0.21737969","-1.281259","17.830656","26.573822","19.568893","-81.1979555","28.5968765","3.036","1.64","-11.15399169921875","on_foot",
"2019-07-28 09:07:42.069","6.540614","-11.981923","4.155589","0.11871695","-0.14458624","-1.9780748","-14.63496","33.852463","2.2886887","-81.1979505","28.5968869","3.0","1.556","-11.77874755859375","on_foot",
"2019-07-28 09:07:42.572","7.3958","-10.994986","3.551928","-0.12120699","-0.16751604","-1.0464482","23.74616","23.908249","7.2513504","-81.1979505","28.5968869","3.0","1.556","-11.77874755859375","on_foot",
"2019-07-28 09:07:43.071","7.5467153","-14.386984","4.368787","0.18305887","-0.13239439","-1.6899472","-13.948058","36.61624","0.43204498","-81.1979455","28.5968976","3.0","1.486","-11.554168701171875","on_foot",
"2019-07-28 09:07:43.571","10.464408","-10.460794","2.8380754","-0.2909567","0.051864363","0.06749776","21.060331","33.565628","9.406044","-81.1979455","28.5968976","3.0","1.486","-11.554168701171875","on_foot",
"2019-07-28 09:07:44.072","3.4791927","-16.871094","1.7625058","1.1494926","0.25856805","-2.5436761","-14.251161","37.43152","1.992218","-81.1979405","28.59691","3.067","1.43","-11.5313720703125","on_foot",
"2019-07-28 09:07:44.571","6.0830774","-11.36389","0.083275355","-0.4361255","0.32531217","1.7772992","25.598341","30.471619","14.550293","-81.1979405","28.59691","3.067","1.43","-11.5313720703125","on_foot",
"2019-07-28 09:07:45.071","2.2239618","-11.296817","-0.5807513","0.83713067","0.1364675","-5.365986","0.40557146","40.029694","6.783348","-81.1979347","28.5969239","3.197","1.4619999","-11.78900146484375","on_foot",
"2019-07-28 09:07:45.570","6.830467","-11.548342","2.0657735","-1.4501765","0.3088645","0.5521926","9.660923","36.984344","13.123489","-81.1979347","28.5969239","3.197","1.4619999","-11.78900146484375","on_foot",
"2019-07-28 09:07:46.072","-0.40148264","-10.043981","-0.90893185","1.7956549","-0.010490847","-4.7838464","1.6240611","39.323532","15.7224655","-81.1979297","28.5969363","3.092","1.502","-12.100006103515625","on_foot",
"2019-07-28 09:07:46.572","7.077202","-12.0466","-0.97217244","-2.289311","-0.34443504","4.221918","12.171134","35.806244","22.103767","-81.1979297","28.5969363","3.092","1.502","-12.100006103515625","on_foot",
"2019-07-28 09:07:47.075","-2.075922","-9.706219","-0.5510473","1.1009699","-0.101096824","-3.3430502","11.218014","40.379547","15.830162","-81.197925","28.596949","3.062","1.536","-11.88018798828125","on_foot",
"2019-07-28 09:07:47.575","9.357697","-7.178988","3.729673","0.3423424","-0.30686843","4.9141803","9.828474","41.222015","9.040352","-81.197925","28.596949","3.062","1.536","-11.88018798828125","on_foot",
"2019-07-28 09:07:48.075","0.25966948","-7.413745","-1.340597","2.5381436","0.7966487","-3.9800246","4.809417","39.68463","19.14293","-81.1979212","28.596962","3.0","1.568","-11.457183837890625","on_foot",
"2019-07-28 09:07:48.574","12.407141","-9.40918","5.11378","-2.9030893","0.3501382","2.0497134","-28.463173","32.05562","4.0200577","-81.1979212","28.596962","3.0","1.568","-11.457183837890625","on_foot",
"2019-07-28 09:07:49.074","-1.0961714","-10.963844","-0.4422926","1.8521407","-0.95267916","-2.8177152","-3.4527946","32.92708","29.794708","-81.1979116","28.5969736","3.0","1.592","-11.34930419921875","on_foot",
"2019-07-28 09:07:49.573","4.3367743","-12.09451","4.3635163","-0.12211242","-0.5437937","3.6586077","-1.7727609","39.315964","18.827026","-81.1979116","28.5969736","3.0","1.592","-11.34930419921875","on_foot",
"2019-07-28 09:07:50.074","5.342875","-15.419435","5.7385206","3.0013466","0.30472603","-4.1730766","10.211671","32.78058","29.661674","-81.1979083","28.5969853","3.0","1.606","-12.34112548828125","on_foot",
"2019-07-28 09:07:50.575","3.380978","6.6261544","7.200242","0.27906576","0.8056396","-0.6991724","-26.153229","5.625702","-35.278755","-81.1979083","28.5969853","3.0","1.606","-12.34112548828125","on_foot",
"2019-07-28 09:07:51.075","2.480278","4.594789","6.3670945","0.12873045","0.7953704","0.20438412","-25.375557","0.44621277","-35.826385","-81.1979023","28.5969989","3.0","1.618","-12.498138427734375","on_foot",
"2019-07-28 09:07:51.575","2.0826287","5.8596015","7.512133","-0.3073618","0.13287763","-0.31280136","-19.38683","-1.0454102","-39.473297","-81.1979023","28.5969989","3.0","1.618","-12.498138427734375","on_foot",
"2019-07-28 09:07:52.074","8.663008","-4.349928","6.493097","-1.8980665","-0.57275283","1.7460867","-23.946587","5.6349792","-36.194107","-81.1978975","28.597009","3.0","1.6340001","-12.417388916015625","on_foot",
"2019-07-28 09:07:52.576","5.7908297","-8.7624","-4.3210516","-1.6528162","-1.1475371","3.4483774","2.3389764","42.177933","14.319305","-81.1978975","28.597009","3.0","1.6340001","-12.417388916015625","on_foot",
"2019-07-28 09:07:53.075","4.118786","-13.052701","3.8532796","1.1946862","-0.62602675","-3.0004077","19.575525","33.318054","23.435287","-81.1978923","28.5970212","3.0","1.6439998","-13.36883544921875","on_foot",
"2019-07-28 09:07:53.576","8.380342","-13.469516","-1.0818855","-0.8675572","-0.55744505","4.867362","-24.000154","35.980408","1.4399796","-81.1978923","28.5970212","3.0","1.6439998","-13.36883544921875","on_foot",
"2019-07-28 09:07:54.075","4.957203","-16.62915","4.342915","1.1665635","0.1703643","-2.170541","24.793325","27.96666","26.30558","-81.1978881","28.597034","3.0","1.6600001","-13.410064697265625","on_foot",
"2019-07-28 09:07:54.577","7.4005914","-13.862373","-3.7135582","0.8536156","-0.2692433","4.425517","-30.37942","30.82669","5.958679","-81.1978881","28.597034","3.0","1.6600001","-13.410064697265625","on_foot",
"2019-07-28 09:07:55.078","6.4184446","-13.093426","3.636249","0.37864122","0.04144609","-1.3495425","29.825422","30.66188","10.189674","-81.197885","28.5970477","3.0","1.6700001","-13.25811767578125","on_foot",
"2019-07-28 09:07:55.577","7.826986","-12.065764","0.11824934","-1.2160846","0.12921311","3.3341281","-28.7005","32.45935","1.1846542","-81.197885","28.5970477","3.0","1.6700001","-13.25811767578125","on_foot",
"2019-07-28 09:07:56.077","6.6148744","-11.96755","6.425065","0.4500139","-0.013004923","0.4801276","26.050598","31.38971","12.431931","-81.197883","28.5970615","3.0","1.6699998","-13.527557373046875","on_foot",
